IdReview,IdCliente,IdProducto,Fecha,Comentario,Rating
W0329,C004,P008,2024-04-09,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W0330,C008,P008,2025-08-28,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W0331,C028,P020,2025-02-26,"Calidad superior, muy contento. Muy recomendable.",4
W0332,C025,P012,2025-07-31,"Producto recibido, cumple su función. OK.",2
W0333,C017,P001,2023-11-04,"Es lo que esperaba, nada excepcional. OK.",1
W0334,C040,P019,2023-03-10,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W0335,C013,P013,2023-07-03,"Entrega correcta, sin comentarios adicionales. OK.",4
W0336,C024,P017,2023-05-16,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W0337,C004,P008,2023-01-11,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W0338,C020,P003,2023-10-16,"Producto recibido, cumple su función. OK.",1
W0339,C015,P005,2023-06-30,"Es lo que esperaba, nada excepcional. OK.",3
W0340,C019,P008,2024-09-13,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W0341,C028,P003,2023-03-28,"Entrega correcta, sin comentarios adicionales. OK.",5
W0342,C026,P009,2023-08-17,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W0343,C016,P012,2023-06-07,Satisface lo básico. OK.,4
W0344,C040,P014,2023-05-03,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W0345,C011,P010,2024-02-23,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W0346,C022,P003,2023-01-23,Satisface lo básico. OK.,2
W0347,C029,P020,2025-03-08,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W0348,C002,P015,2025-02-13,"Es lo que esperaba, nada excepcional. OK.",3
W0349,C031,P013,2024-02-18,"Calidad superior, muy contento. Muy recomendable.",3
W0350,C009,P018,2025-10-31,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W0351,C008,P008,2023-08-21,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W0352,C010,P020,2025-02-15,"Entrega correcta, sin comentarios adicionales. OK.",4
W0353,C025,P005,2023-11-09,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0354,C024,P008,2023-04-02,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W0355,C017,P016,2025-07-04,Gran relación calidad-precio. Muy recomendable.,5
W0356,C017,P007,2025-11-14,"No funciona como esperaba, decepcionado. No volvería a comprar.",3
W0357,C028,P012,2023-05-01,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0358,C010,P005,2023-09-03,"Me encanta este producto, excelente calidad. Muy recomendable.",5
W0359,C009,P007,2024-07-26,"Producto recibido, cumple su función. OK.",3
W0360,C038,P013,2025-07-19,"Calidad superior, muy contento. Muy recomendable.",3
W0361,C032,P006,2025-08-19,Pésima atención al cliente. No volvería a comprar.,4
W0362,C009,P017,2024-04-17,Satisface lo básico. OK.,3
W0363,C019,P009,2025-01-16,"Información suficiente, sin mayor novedad. OK.",3
W0364,C006,P011,2025-07-02,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W0365,C011,P002,2025-06-05,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W0366,C004,P007,2023-06-12,"Producto recibido, cumple su función. OK.",3
W0367,C030,P008,2025-03-22,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W0368,C003,P002,2025-06-20,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W0369,C019,P010,2024-05-11,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W0370,C008,P008,2024-10-03,"Es lo que esperaba, nada excepcional. OK.",5
W0371,C032,P014,2024-04-08,Gran relación calidad-precio. Muy recomendable.,5
W0372,C028,P016,2025-11-22,"Calidad superior, muy contento. Muy recomendable.",3
W0373,C016,P002,2023-04-06,"Entrega correcta, sin comentarios adicionales. OK.",5
W0374,C012,P013,2024-04-14,"Entrega correcta, sin comentarios adicionales. OK.",4
W0375,C008,P008,2023-03-21,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W0376,C037,P010,2025-11-13,Pésima atención al cliente. No volvería a comprar.,1
W0377,C029,P016,2025-05-29,"Información suficiente, sin mayor novedad. OK.",5
W0378,C036,P015,2023-01-05,Satisface lo básico. OK.,5
W0379,C024,P004,2023-04-26,"Producto recibido, cumple su función. OK.",4
W0380,C009,P018,2023-01-26,Envío tardío y producto dañado. No volvería a comprar.,3
W0381,C012,P003,2024-02-18,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W0382,C029,P014,2024-01-15,"Producto recibido, cumple su función. OK.",5
W0383,C039,P005,2023-07-17,"Es lo que esperaba, nada excepcional. OK.",3
W0384,C007,P013,2024-05-02,"Calidad superior, muy contento. Muy recomendable.",3
W0385,C029,P005,2023-03-01,"Producto recibido, cumple su función. OK.",4
W0386,C008,P011,2025-03-17,"Calidad superior, muy contento. Muy recomendable.",3
W0387,C021,P010,2024-03-05,Satisface lo básico. OK.,1
W0388,C018,P005,2025-05-27,Envío tardío y producto dañado. No volvería a comprar.,5
W0389,C012,P013,2024-11-13,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W0390,C027,P005,2025-06-13,"Es lo que esperaba, nada excepcional. OK.",3
W0391,C022,P003,2024-10-28,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W0392,C013,P002,2023-12-04,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0393,C039,P020,2024-01-13,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W0394,C024,P015,2024-07-31,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W0395,C007,P007,2023-06-07,"Producto recibido, cumple su función. OK.",3
W0396,C037,P010,2025-03-18,Satisface lo básico. OK.,1
W0397,C017,P005,2023-08-07,Gran relación calidad-precio. Muy recomendable.,1
W0398,C025,P010,2024-05-22,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",2
W0399,C009,P009,2023-10-22,Pésima atención al cliente. No volvería a comprar.,3
W0400,C020,P011,2024-07-13,"Calidad superior, muy contento. Muy recomendable.",2
W0401,C029,P016,2025-08-12,"Entrega correcta, sin comentarios adicionales. OK.",1
W0402,C018,P011,2023-08-03,"Es lo que esperaba, nada excepcional. OK.",1
W0403,C011,P006,2025-02-17,Pésima atención al cliente. No volvería a comprar.,4
W0404,C030,P013,2023-05-06,Satisface lo básico. OK.,3
W0405,C009,P003,2025-05-19,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W0406,C024,P006,2023-07-13,"Calidad superior, muy contento. Muy recomendable.",5
W0407,C002,P004,2023-10-12,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W0408,C008,P017,2023-12-09,"Entrega correcta, sin comentarios adicionales. OK.",3
W0409,C038,P010,2024-10-30,"Es lo que esperaba, nada excepcional. OK.",5
W0410,C035,P003,2024-12-26,Satisface lo básico. OK.,2
W0411,C020,P007,2025-04-11,"Información suficiente, sin mayor novedad. OK.",3
W0412,C035,P016,2023-10-28,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0413,C008,P014,2024-01-31,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W0414,C026,P008,2025-03-23,Satisface lo básico. OK.,1
W0415,C001,P017,2023-10-19,"Información suficiente, sin mayor novedad. OK.",4
W0416,C008,P014,2023-07-28,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W0417,C038,P017,2025-02-15,"Entrega correcta, sin comentarios adicionales. OK.",3
W0418,C040,P015,2025-07-27,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W0419,C011,P007,2025-05-26,Pésima atención al cliente. No volvería a comprar.,4
W0420,C022,P013,2023-10-17,Satisface lo básico. OK.,4
W0421,C010,P003,2024-11-08,"Producto recibido, cumple su función. OK.",1
W0422,C001,P005,2023-01-13,Gran relación calidad-precio. Muy recomendable.,3
W0423,C034,P014,2025-02-18,"Producto recibido, cumple su función. OK.",5
W0424,C036,P013,2024-03-07,"Calidad superior, muy contento. Muy recomendable.",3
W0425,C019,P005,2024-02-24,"Calidad superior, muy contento. Muy recomendable.",1
W0426,C015,P020,2023-03-06,"Es lo que esperaba, nada excepcional. OK.",1
W0427,C020,P005,2024-06-13,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0428,C012,P005,2025-12-11,Gran relación calidad-precio. Muy recomendable.,3
W0429,C026,P002,2023-04-09,Gran relación calidad-precio. Muy recomendable.,1
W0430,C013,P002,2024-02-25,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0431,C017,P004,2024-02-06,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W0432,C034,P008,2023-02-23,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W0433,C027,P006,2024-08-08,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W0434,C027,P017,2023-07-30,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W0435,C035,P012,2024-09-24,"Producto recibido, cumple su función. OK.",2
W0436,C039,P016,2025-02-11,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W0437,C026,P019,2023-07-07,Gran relación calidad-precio. Muy recomendable.,1
W0438,C011,P002,2025-12-05,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0439,C022,P010,2025-04-13,"Entrega correcta, sin comentarios adicionales. OK.",2
W0440,C017,P009,2024-03-08,"Información suficiente, sin mayor novedad. OK.",3
W0441,C038,P005,2024-12-27,"Calidad superior, muy contento. Muy recomendable.",2
W0442,C021,P020,2025-09-09,"Producto recibido, cumple su función. OK.",4
W0443,C032,P005,2023-06-18,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0444,C034,P015,2023-06-04,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W0445,C011,P009,2023-04-14,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W0446,C008,P016,2024-12-25,"Entrega correcta, sin comentarios adicionales. OK.",1
W0447,C032,P009,2024-05-29,"Producto recibido, cumple su función. OK.",4
W0448,C004,P003,2025-02-16,Satisface lo básico. OK.,2
W0449,C029,P006,2023-09-19,"Calidad superior, muy contento. Muy recomendable.",4
W0450,C019,P016,2023-01-18,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W0451,C002,P005,2025-03-07,"Entrega correcta, sin comentarios adicionales. OK.",3
W0452,C018,P012,2024-03-28,"Producto recibido, cumple su función. OK.",2
W0453,C033,P020,2024-08-24,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W0454,C023,P007,2023-11-16,"Producto recibido, cumple su función. OK.",3
W0455,C028,P010,2023-11-24,Satisface lo básico. OK.,1
W0456,C011,P007,2023-02-20,"No funciona como esperaba, decepcionado. No volvería a comprar.",3
W0457,C009,P012,2023-10-24,Envío tardío y producto dañado. No volvería a comprar.,5
W0458,C036,P013,2024-01-19,Satisface lo básico. OK.,4
W0459,C039,P013,2024-10-20,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W0460,C016,P005,2024-03-26,Gran relación calidad-precio. Muy recomendable.,5
W0461,C010,P012,2023-03-21,Satisface lo básico. OK.,4
W0462,C009,P016,2024-09-18,Gran relación calidad-precio. Muy recomendable.,5
W0463,C006,P009,2023-06-07,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W0464,C029,P018,2023-12-12,Pésima atención al cliente. No volvería a comprar.,5
W0465,C006,P010,2024-04-14,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",2
W0466,C011,P016,2025-05-07,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W0467,C006,P007,2023-08-02,"Producto recibido, cumple su función. OK.",3
W0468,C019,P013,2025-01-07,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W0469,C036,P007,2024-03-16,"Producto recibido, cumple su función. OK.",3
W0470,C039,P003,2023-10-21,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W0471,C011,P015,2024-11-20,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W0472,C035,P018,2024-03-11,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W0473,C002,P009,2023-05-19,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W0474,C005,P004,2024-05-17,"Producto recibido, cumple su función. OK.",4
W0475,C030,P012,2025-12-30,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W0476,C020,P013,2025-03-09,"Información suficiente, sin mayor novedad. OK.",2
W0477,C039,P013,2023-01-05,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W0478,C024,P009,2025-01-08,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W0479,C035,P007,2025-01-15,"Producto recibido, cumple su función. OK.",2
W0480,C001,P007,2024-02-02,"Información suficiente, sin mayor novedad. OK.",3
W0481,C022,P003,2025-11-09,"Entrega correcta, sin comentarios adicionales. OK.",5
W0482,C023,P002,2025-02-08,Envío tardío y producto dañado. No volvería a comprar.,4
W0483,C039,P015,2025-07-10,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W0484,C028,P009,2025-01-27,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W0485,C017,P009,2023-05-05,"Información suficiente, sin mayor novedad. OK.",3
W0486,C021,P012,2024-01-28,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0487,C019,P004,2025-11-13,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W0488,C015,P020,2023-09-12,"Calidad superior, muy contento. Muy recomendable.",4
W0489,C009,P013,2024-07-22,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W0490,C011,P016,2024-04-10,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W0491,C008,P009,2025-05-22,"Entrega correcta, sin comentarios adicionales. OK.",4
W0492,C035,P016,2024-02-26,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0493,C038,P019,2023-01-18,"Calidad superior, muy contento. Muy recomendable.",3
W0494,C038,P003,2023-05-17,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W0495,C027,P015,2024-12-09,Gran relación calidad-precio. Muy recomendable.,5
W0496,C032,P005,2024-06-09,Gran relación calidad-precio. Muy recomendable.,5
W0497,C031,P016,2025-03-28,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W0498,C029,P009,2025-10-06,"Información suficiente, sin mayor novedad. OK.",3
W0499,C002,P003,2023-08-26,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W0500,C032,P003,2024-08-26,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",5
W0501,C005,P006,2024-07-28,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W0502,C031,P013,2023-09-09,"Información suficiente, sin mayor novedad. OK.",2
W0503,C015,P004,2024-04-09,"Producto recibido, cumple su función. OK.",2
W0504,C026,P003,2023-04-09,"Producto recibido, cumple su función. OK.",1
W0505,C032,P014,2025-08-20,Gran relación calidad-precio. Muy recomendable.,5
W0506,C001,P012,2023-04-29,Satisface lo básico. OK.,3
W0507,C009,P011,2025-03-08,"Es lo que esperaba, nada excepcional. OK.",3
W0508,C023,P020,2023-09-14,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W0509,C018,P009,2025-06-11,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W0510,C038,P009,2025-01-25,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W0511,C018,P014,2024-07-13,Gran relación calidad-precio. Muy recomendable.,3
W0512,C016,P014,2025-09-01,"Producto recibido, cumple su función. OK.",5
W0513,C018,P012,2024-12-30,Pésima atención al cliente. No volvería a comprar.,5
W0514,C006,P009,2023-02-13,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W0515,C006,P007,2023-08-11,Pésima atención al cliente. No volvería a comprar.,4
W0516,C037,P006,2023-12-31,"Entrega correcta, sin comentarios adicionales. OK.",2
W0517,C015,P012,2024-01-21,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W0518,C019,P006,2025-03-21,"Información suficiente, sin mayor novedad. OK.",1
W0519,C020,P013,2025-10-16,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W0520,C018,P020,2023-07-28,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W0521,C025,P016,2025-10-22,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W0522,C002,P006,2023-10-06,"Información suficiente, sin mayor novedad. OK.",1
W0523,C026,P006,2025-03-20,Envío tardío y producto dañado. No volvería a comprar.,4
W0524,C036,P002,2023-01-21,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W0525,C006,P009,2024-12-03,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W0526,C024,P001,2025-04-10,"Es lo que esperaba, nada excepcional. OK.",1
W0527,C002,P010,2024-07-15,Gran relación calidad-precio. Muy recomendable.,1
W0528,C038,P010,2025-09-04,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W0529,C009,P007,2023-09-09,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W0530,C015,P003,2024-02-16,"Producto recibido, cumple su función. OK.",5
W0531,C011,P007,2025-08-18,Pésima atención al cliente. No volvería a comprar.,4
W0532,C019,P005,2024-08-28,"Es lo que esperaba, nada excepcional. OK.",3
W0533,C004,P003,2023-10-19,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W0534,C021,P013,2024-03-21,Satisface lo básico. OK.,4
W0535,C020,P011,2025-03-25,"No funciona como esperaba, decepcionado. No volvería a comprar.",4
W0536,C013,P013,2023-01-22,"Calidad superior, muy contento. Muy recomendable.",3
W0537,C018,P007,2025-12-18,"No funciona como esperaba, decepcionado. No volvería a comprar.",3
W0538,C038,P020,2025-08-31,"Calidad superior, muy contento. Muy recomendable.",4
W0539,C026,P017,2023-02-14,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
